wetland	bins	metaG_T0	metaG_T1_anoxic	metaG_T2_anoxic	metaG_T3_anoxic	metaG_T4_anoxic	metaG_T1_oxic	metaG_T2_oxic	metaG_T3_oxic	metaG_T4_oxic	metaT_T0	metaT_T1_oxic	metaT_T2_oxic	metaT_T1_anoxic	metaT_T2_anoxic	GC_content	Completeness	Contamination	Strain heterogeneity	domain	phylum	class	order	family	genus	species
saltmarsh	bin_24	12026.36	15679.28667	247954.7733	NA	NA	11811.38	6186.08	NA	NA	496.6933333	200.6533333	359.56	957.6866667	NA	46.99242689	74.68	0.79	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__JAGOPY01	g__	s__
saltmarsh	bin_25	15930.85333	17392.77333	6650.693333	NA	NA	14310.86	6796.04	NA	NA	6365.98	5039.673333	3768.286667	2945.926667	NA	44.69494777	72.9	2.34	33.33	d__Archaea	p__Aenigmatarchaeota	c__Aenigmatarchaeia	o__CG10238-14	f__	g__	s__
saltmarsh	bin_26	507.8666667	471.4	137.5933333	NA	NA	545748.0533	195674.4267	NA	NA	210.3466667	52350.74667	25203.87333	75.06666667	NA	38.37575858	82.07	3.56	88.89	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__	s__
saltmarsh	bin_27	7629.533333	10486.44	14571.64	NA	NA	7437.713333	4736.353333	NA	NA	8250.086667	6156.966667	7311.733333	25638.32	NA	42.86641771	55.12	0.08	100	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__UBA1369	f__UBA1369	g__	s__
saltmarsh	bin_28	95291.12	103178.98	68569.16	NA	NA	110230.0533	41976.12667	NA	NA	4767.8	10330.96	7461.346667	24832.16	NA	45.377172	93.69	5.41	12.5	d__Archaea	p__Thermoproteota	c__Bathyarchaeia	o__B26-1	f__UBA233	g__SG8-32-3	s__
saltmarsh	bin_29	64412.17333	33727.12	9172.173333	NA	NA	36140.88667	13544.99333	NA	NA	6384.293333	4556.006667	4192.446667	2208.373333	NA	56.96386262	66.91	3.58	80	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__Dehalococcoidales	f__E44-bin88	g__E44-bin88	s__
saltmarsh	bin_3	122101.5867	230633.4267	350135.7733	NA	NA	117178.1733	113121.5133	NA	NA	22888.87333	29562.18	35106.74	90524.18667	NA	54.39737595	92.73	5.03	0	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA4823	g__JAJZSS01	s__
saltmarsh	bin_30	145212.66	138171.1333	31651.06667	NA	NA	133939.0267	56037.52	NA	NA	10562.15333	7569.08	6140.586667	9931.906667	NA	59.41227786	95.33	3.27	20	d__Archaea	p__Thermoproteota	c__Bathyarchaeia	o__TCS64	f__TCS64	g__BS750m-G28	s__
saltmarsh	bin_31	5630.046667	6229.333333	4575.066667	NA	NA	632877.5533	661268.6467	NA	NA	2284.14	46009.95333	13443.8	854.3933333	NA	62.11712399	94.47	5.44	29.41	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Solirhodobacter	s__
saltmarsh	bin_32	21050.76667	21827.82667	3679.893333	NA	NA	20065.39333	8060.513333	NA	NA	3332.76	2007.173333	2292.9	2936.973333	NA	49.01621211	50.29	3.23	0	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__UBA2210	g__JAFGBH01	s__JAFGBH01 sp016933215
saltmarsh	bin_33	21963.68667	35915.82	60401.86667	NA	NA	73469.87333	35245.27333	NA	NA	2813.086667	7088.746667	5198	810.02	NA	32.24584658	85	3.22	60	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Yeosuana	s__
saltmarsh	bin_34	83460.9	120892.6467	199151.96	NA	NA	39846.62	12165.80667	NA	NA	5388.646667	2866.086667	1894.813333	7221.946667	NA	33.91673016	60.03	6.97	8	d__Bacteria	p__Atribacterota	c__JS1	o__SB-45	f__	g__	s__
saltmarsh	bin_35	44874.18	74393.24	70800.67333	NA	NA	44908.58667	30798.78	NA	NA	2682.446667	2189	1722.073333	6286.593333	NA	40.11640231	92.65	5.37	5	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__VadinHA17	g__UBA9300	s__
saltmarsh	bin_36	275112.6067	254470.2667	63734.29333	NA	NA	232359.6133	109565.4467	NA	NA	6350.68	5259.22	5412.933333	11021.06667	NA	58.48776711	67.4	7.26	71.43	d__Archaea	p__Thermoproteota	c__Bathyarchaeia	o__TCS64	f__TCS64	g__RBG-16-57-9	s__
saltmarsh	bin_37	81836.79333	70255.78	20394.63333	NA	NA	307878.12	132055	NA	NA	85227	81609.85333	72907.76667	26714.93333	NA	48.57907538	93.21	9.68	31.37	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-229	f__SZUA-229	g__GCA-2746365	s__
saltmarsh	bin_38	698.54	2418.993333	615567.48	NA	NA	570.22	275.5733333	NA	NA	667.1066667	373.5933333	518.06	1494.646667	NA	32.86716197	95.6	0	0	d__Bacteria	p__Marinisomatota	c__Marinisomatia	o__Marinisomatales	f__JAHJCW01	g__JAHJCW01	s__
saltmarsh	bin_39	49714.90667	28745.46667	2536.313333	NA	NA	1213254.453	1016886.687	NA	NA	110539.8267	295290.0933	248002.92	12207.40667	NA	65.16213191	97.28	3.92	29.63	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__
saltmarsh	bin_4	73554.27333	48058.05333	5180.593333	NA	NA	187128.42	95943.24	NA	NA	30979.29333	34380.80667	33346.59333	1637.653333	NA	42.43853836	93.29	2.24	20	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-229	f__SZUA-229	g__	s__
saltmarsh	bin_40	146320.7	170576.3133	63024.82	NA	NA	194997.2733	126249.3667	NA	NA	78999.62667	96510.20667	76800.58	70822.22	NA	65.24503557	92.04	1.53	22.22	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Thiohalocapsa	s__
saltmarsh	bin_41	55030.82	92078.18	555424.2533	NA	NA	70789.56667	49321.47333	NA	NA	1637.633333	1031.38	1907.486667	4256.866667	NA	47.61015692	98.1	4.4	36.36	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__VadinHA17	g__SR-FBR-E99	s__
saltmarsh	bin_42	107356.08	28132.57333	431.2066667	NA	NA	237359.6733	86256.20667	NA	NA	90701.91333	133230.26	89274.89333	24169.74667	NA	38.32964188	95.03	1.61	16.67	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__	g__	s__
saltmarsh	bin_43	201780.5533	214529.1733	111076.5	NA	NA	103878.0733	48677.04667	NA	NA	7846.98	3101.213333	4342.426667	13752.83333	NA	42.91784459	98.84	2.75	40	d__Bacteria	p__Calditrichota	c__Calditrichia	o__JAJRVZ01	f__JAJRVZ01	g__	s__
saltmarsh	bin_44	20218.1	21650.82667	8875.94	NA	NA	23747.16	15797.94667	NA	NA	5796.76	6744.453333	7754.613333	2636.02	NA	36.44658378	79.44	1.87	0	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__CSSed11-243R1	f__	g__	s__
saltmarsh	bin_45	166155.54	142170.4733	7183.7	NA	NA	123459.0667	88820.76667	NA	NA	170135.8733	119912.7067	109104.5867	206612.2267	NA	64.21555101	88.34	2.76	0	d__Bacteria	p__Myxococcota	c__B64-G9	o__B64-G9	f__B64-G9	g__	s__
saltmarsh	bin_46	93058.30667	103269.6	45161.34667	NA	NA	72766.88	29492.27333	NA	NA	11535.63333	8841.073333	6760.68	30171.12	NA	52.62891676	55.99	6.24	41.67	d__Bacteria	p__Desulfobacterota	c__DSM-4660	o__Desulfatiglandales	f__HGW-15	g__	s__
saltmarsh	bin_47	22315.78	8654.246667	173.3533333	NA	NA	302714.1133	148029.5867	NA	NA	55508.8	103499.62	60702.77333	97074.78	NA	39.36398336	95.17	2.24	70	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales_A	f__Alteromonadaceae	g__GCA-2401725	s__
saltmarsh	bin_48	1846.86	2174.026667	972.86	NA	NA	141982.72	195622.2133	NA	NA	1046.373333	8098.666667	8599.006667	540.6266667	NA	65.67436875	90.11	8.78	71.15	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__
saltmarsh	bin_49	968.9266667	26298.68	22796.63333	NA	NA	150195.1333	449128.38	NA	NA	271.5466667	15695.44667	28340.76667	743.6533333	NA	29.50838758	83.47	9.58	28.07	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
saltmarsh	bin_5	267047.6333	323267.4533	201376.5333	NA	NA	176659.52	118502.6733	NA	NA	15250.48	26027.48667	31402.69333	36943.99333	NA	51.18506773	96.98	3.04	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__GCA-2748055	g__GCA-2748055	s__
saltmarsh	bin_50	1878.853333	4078.826667	1347306.16	NA	NA	1069.38	599.8133333	NA	NA	1706.78	1708.046667	1385.82	1809.753333	NA	33.70633941	98.9	3.3	0	d__Bacteria	p__Marinisomatota	c__Marinisomatia	o__Marinisomatales	f__JAHJCW01	g__JAHJCW01	s__
saltmarsh	bin_51	231472.2133	268501.7067	235177.1867	NA	NA	216221.7067	109112.2867	NA	NA	11177.74667	13154.04	12196.00667	20020.35333	NA	40.23687565	88.81	4.05	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA10428	g__G020354785	s__
saltmarsh	bin_52	50219.77333	67136.52	38222.49333	NA	NA	66645.35333	79473.6	NA	NA	8685.686667	11176.40667	14083.50667	39153.36667	NA	42.52751926	81.25	9.46	56.25	d__Bacteria	p__Calditrichota	c__Calditrichia	o__RBG-13-44-9	f__RBG-13-44-9	g__	s__
saltmarsh	bin_53	115916.3333	98248.78667	31922.78667	NA	NA	77879.70667	44115.54667	NA	NA	7908.386667	6380.473333	7685.56	11106.01333	NA	53.26825874	77.63	4.91	30	d__Bacteria	p__Desulfobacterota_F	c__B13-G15	o__B13-G15	f__RBG-16-54-18	g__	s__
saltmarsh	bin_54	99628.84667	130665.6467	177198.1	NA	NA	122849.0267	86574.48	NA	NA	9657.633333	9173.273333	8272.386667	13764.90667	NA	36.65738877	67.16	0.89	0	d__Bacteria	p__Patescibacteria	c__ABY1	o__BM507	f__UBA12075	g__	s__
saltmarsh	bin_55	1820.04	37477.54667	45336.53333	NA	NA	344202.4867	349459.4467	NA	NA	353.8866667	26029.92	42637.44	884.6733333	NA	65.43050209	86.26	1.72	100	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Demequinaceae	g__Demequina	s__
saltmarsh	bin_56	216909.7533	196535.9733	52793.76	NA	NA	172864.1133	65299.42667	NA	NA	42649.57333	21880.02	22423.91333	32999.7	NA	45.35314891	66.53	5.61	28.57	d__Archaea	p__Thermoproteota	c__Bathyarchaeia	o__B26-1	f__BA1	g__BIN-L-1	s__
saltmarsh	bin_57	18179.2	25793.62	175177.9667	NA	NA	20738.94	11087.58667	NA	NA	599.0466667	636.34	682.8533333	1275.993333	NA	49.48930929	70.03	8.29	13.33	d__Bacteria	p__Acidobacteriota	c__Aminicenantia	o__Aminicenantales	f__Aminicenantaceae	g__	s__
saltmarsh	bin_58	127407.28	191535.7933	179402.9	NA	NA	164744.6067	36019.02	NA	NA	10270.58	7613.06	9017.693333	7100.746667	NA	47.42085537	97.75	3.37	100	d__Bacteria	p__WOR-3	c__WOR-3	o__SM23-42	f__SM23-42	g__SM23-42	s__
saltmarsh	bin_59	30723.76	95062.96667	251322.36	NA	NA	52372.3	73488.70667	NA	NA	5800.513333	9154.793333	10018.04	9065.986667	NA	65.07472442	92.31	4.27	0	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__UBA5794	f__UBA5794	g__JAHEEL01	s__
saltmarsh	bin_6	162260.8067	231312.9133	312806.76	NA	NA	68155.76667	53500.4	NA	NA	15301.58	8238.626667	9107.22	19003.28	NA	46.80939358	77.1	6.45	57.14	d__Bacteria	p__Desulfobacterota	c__DSM-4660	o__Desulfatiglandales	f__Desulfatiglandaceae	g__4484-190-2	s__
saltmarsh	bin_60	328589.6867	361438.4733	104704.82	NA	NA	87216.52	26819.51333	NA	NA	31039.40667	7292.693333	6162.453333	39561.78	NA	43.92041716	62.02	7.49	61.11	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__UBA11574	g__S5133MH16	s__
saltmarsh	bin_61	1146.913333	1356.86	257.1466667	NA	NA	217708.3533	83800.85333	NA	NA	342.3333333	16579.32667	6007.246667	106.7066667	NA	35.59965121	94.27	2.31	45.45	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter_A	s__
saltmarsh	bin_62	46258.7	28895.81333	4450.106667	NA	NA	28192.79333	13512.22	NA	NA	2724.306667	1792.72	1783.98	8446.846667	NA	44.16452632	81.31	1.4	50	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__B33-G15	f__	g__	s__
saltmarsh	bin_63	64732.10667	186922.7133	131025.1533	NA	NA	25399.82	44074.9	NA	NA	7903.2	4526.653333	6329.553333	30007.95333	NA	62.80840333	95.48	0.65	0	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__JAABRJ01	g__JAABRJ01	s__JAABRJ01 sp022340425
saltmarsh	bin_64	1980.773333	1004.086667	277.24	NA	NA	628375.86	449595.08	NA	NA	747.94	53895.86	34154.16667	108.0933333	NA	35.75819387	100	0	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__UBA4466	s__
saltmarsh	bin_65	80843.90667	46781.67333	24647.52667	NA	NA	38226.33333	24112.44667	NA	NA	6247.986667	5464.873333	6190.406667	13462.21333	NA	50.35897198	75.04	4.21	8.33	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__SM23-62	g__	s__
saltmarsh	bin_66	134722.3733	127314.9067	7549.7	NA	NA	94515.04667	31510.34667	NA	NA	3764.566667	1799.593333	1063.753333	2095.946667	NA	46.98794499	57.04	4.46	60	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__GIF9	f__AB-539-J10	g__CG2-30-46-19	s__
saltmarsh	bin_67	112972.92	103769.1533	25164.46	NA	NA	102221.7133	39621.9	NA	NA	174953.5267	150849.64	153436.1933	68170.92	NA	42.94185088	87.87	5.16	7.69	d__Archaea	p__Thermoplasmatota	c__E2	o__DHVEG-1	f__DHVEG-1	g__	s__
saltmarsh	bin_68	14550.52	59992.16	91957.5	NA	NA	32066.26	16264.72	NA	NA	3436.613333	6316.42	6160.24	3837.106667	NA	33.44011373	77.4	6.08	10.26	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutimonas	s__
saltmarsh	bin_69	97697.58667	104753.18	95441.21333	NA	NA	98034.81333	43092.59333	NA	NA	4699.36	6890.346667	1631.153333	14591.54	NA	53.54848246	92.75	3.55	28.57	d__Bacteria	p__Desulfobacterota	c__DSM-4660	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfacyla	s__
saltmarsh	bin_7	7902.033333	67070.26667	462522.74	NA	NA	7435.42	4407.92	NA	NA	57536.88	76714.21333	76230.66667	195337.8667	NA	41.34921912	98.39	4.97	9.09	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA12481	g__	s__
saltmarsh	bin_70	54778.51333	71586.74	103808.2133	NA	NA	44689.18	21715.02	NA	NA	36575.96	26874.92	34326.49333	22748.87333	NA	42.13876821	93.81	1.12	0	d__Bacteria	p__WOR-3	c__WOR-3	o__SM23-42	f__SM23-42	g__	s__
saltmarsh	bin_71	439122.4267	564661.1333	294726.8733	NA	NA	300125.8133	279731.3333	NA	NA	28098.50667	24489.99333	20981.19333	90452.6	NA	61.48642609	85.32	2.02	33.33	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__UBA7937	f__B3-Chlor	g__B3-Chlor	s__
saltmarsh	bin_72	73823.79333	68173.76667	8690.006667	NA	NA	39861.58	13101.61333	NA	NA	4895	4394.513333	4143.013333	8107.793333	NA	45.27330475	94.72	5.45	0	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__GIF9	f__UBA5629	g__	s__
saltmarsh	bin_73	48735.91333	38536.18667	1585.253333	NA	NA	548413.2667	217897.8733	NA	NA	25582.78	75506.38667	46696.78	61160.29333	NA	44.86662586	98.91	1.35	0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nitrosococcales	f__Methylophagaceae	g__	s__
saltmarsh	bin_74	883681.6733	330708.4667	130164.6533	NA	NA	514930.7533	279163.4267	NA	NA	163917.2667	186134.66	158753.5333	256263.24	NA	41.07073686	92.51	7.26	10	d__Bacteria	p__Acidobacteriota	c__Aminicenantia	o__UBA2199	f__UBA2199	g__	s__
saltmarsh	bin_75	28776.40667	23964.56667	6454.92	NA	NA	23874.39333	8076.1	NA	NA	3499.88	2344.093333	1629.326667	2121.273333	NA	51.72494341	55.74	0.99	0	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__Dehalococcoidales	f__RBG-16-60-22	g__W425	s__
saltmarsh	bin_76	206072.1067	128240.94	16208.24667	NA	NA	228637.62	168233.9	NA	NA	58030.76667	52308.02	31983.26	10958.3	NA	38.18857914	92.68	5	36.36	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UBA6429	f__UBA6429	g__JAGLTQ01	s__
saltmarsh	bin_77	71092.18	61478.60667	23261.94667	NA	NA	51643.96	47730.37333	NA	NA	18629.04	23221.34667	22605.11333	35331.01333	NA	65.16424071	74.22	5.17	0	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__B4-G1	f__B4-G1	g__JAFGED01	s__
saltmarsh	bin_78	64200.11333	41350.76	4839.24	NA	NA	61811.16667	28441.02	NA	NA	339101.84	386464.1467	389307.92	351027.2267	NA	52.73457094	92.4	1.49	42.86	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-76	f__SZUA-76	g__	s__
saltmarsh	bin_79	576733.8333	376832.24	30237.62	NA	NA	4333915.807	2056434.387	NA	NA	436922.92	1022371.72	527887.76	313959.96	NA	42.64736586	92.54	6.12	80	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UBA6429	f__UBA6429	g__JAGLTQ01	s__
saltmarsh	bin_8	23488.45333	29295.07333	9307.293333	NA	NA	29036.38667	22620.44	NA	NA	16409.36667	11866.64667	8829.833333	48359.48667	NA	39.73186772	79.55	4.71	14.29	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__UM-FILTER-43-11	f__UM-FILTER-43-11	g__	s__
saltmarsh	bin_80	231791.1733	343661.4733	664372.5	NA	NA	112388.9	20501.53333	NA	NA	13091.09333	7075.926667	3483.273333	15787.23333	NA	35.50537069	81.36	0.85	100	d__Bacteria	p__Atribacterota	c__JS1	o__SB-45	f__34-128	g__34-128	s__
saltmarsh	bin_81	140693	65002.70667	10248.18	NA	NA	93716.66667	47081.53333	NA	NA	61464.95333	41604	22389.19333	3064.513333	NA	42.56862399	63.97	2.59	100	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-229	f__	g__	s__
saltmarsh	bin_82	104982.9333	101272.4933	221183.0733	NA	NA	65218.78	40714.82667	NA	NA	4729.04	4566.706667	4783.673333	16632.09333	NA	40.40011869	86.19	2.62	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__VadinHA17	g__LD21	s__
saltmarsh	bin_83	54275.18	65685.98	38512.38667	NA	NA	55817.50667	44459.48	NA	NA	4153.286667	4032.866667	3789.866667	6455.96	NA	55.61188406	94	7.09	8.33	d__Bacteria	p__Spirochaetota	c__B62-G9	o__B62-G9	f__B62-G9	g__JAGLSF01	s__
saltmarsh	bin_84	1892.926667	1710.413333	720.3666667	NA	NA	213236.02	256234.5533	NA	NA	27903.16667	238053.7867	239753.0467	26590.16	NA	34.01155528	100	1.08	25	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__UBA4466	s__
saltmarsh	bin_85	111821.8533	157600.16	135771.2733	NA	NA	94853.84	40829.81333	NA	NA	52084.63333	54568.74667	44018.32	109530.9867	NA	47.10037539	98.27	5.13	0	d__Bacteria	p__KSB1	c__UBA2214	o__UBA2214	f__Zgenome-0027	g__	s__
saltmarsh	bin_86	51805.66667	94566.88	24544.75333	NA	NA	43087.53333	27304.08667	NA	NA	11672.66	9852.04	9979.36	23356.64	NA	54.85055305	71.45	2.2	0	d__Bacteria	p__Fermentibacterota	c__JAFGKV01	o__JAFGKV01	f__JAFGKV01	g__	s__
saltmarsh	bin_87	218704.66	306283.5333	919277.2867	NA	NA	159852.0467	252605.82	NA	NA	5422.226667	8533.146667	8859.6	19914.98667	NA	62.62424652	90	7.45	46.15	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__JAAYZQ01	f__JAAYZQ01	g__	s__
saltmarsh	bin_88	71041.16667	89968.56667	11661.58667	NA	NA	61332.20667	57011.46667	NA	NA	2129.013333	4433.886667	3536.706667	6285.833333	NA	55.16147734	69.4	7.45	9.09	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA4823	g__CTSoil-045	s__
saltmarsh	bin_89	268246.06	199610.2467	35750.32667	NA	NA	782256.1267	293538.4133	NA	NA	243817.7933	280959.92	222659.6267	151990.9467	NA	51.45646967	93.94	5.19	28.12	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-152	f__SZUA-152	g__SZUA-152	s__
saltmarsh	bin_9	2374.513333	6070.54	142787.5467	NA	NA	2233.526667	1935.76	NA	NA	163.6933333	103.1533333	113.0066667	479.1533333	NA	60.93540654	53.87	4.65	44.44	d__Bacteria	p__Krumholzibacteriota	c__Krumholzibacteria	o__LZORAL124-64-63	f__LZORAL124-64-63	g__JAGLCY01	s__
saltmarsh	bin_90	13547.96667	19505.16	19801.06667	NA	NA	14088.34667	13866.34667	NA	NA	8822.266667	8269	6710.42	8376.54	NA	39.51254301	78.82	0.93	0	d__Archaea	p__Thermoproteota	c__Bathyarchaeia	o__B26-1	f__BA1	g__BIN-L-1	s__
saltmarsh	bin_91	92130.18	219866.9133	606514.6867	NA	NA	82448.22667	64294.02667	NA	NA	7674.913333	7346.526667	5327.153333	19683.25333	NA	54.80763964	60.06	5.35	84.62	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__SG8-13	g__	s__
saltmarsh	bin_92	121.14	244.8466667	244.66	NA	NA	820.6933333	212832.0267	NA	NA	68.04666667	35.56	25521.25333	45.8	NA	37.3372276	83.62	6.02	12.5	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Paludibacter	s__
saltmarsh	bin_93	201867.46	220927.6067	121191.18	NA	NA	181623.0333	99269.98	NA	NA	4869.32	3744.726667	2879.14	11149	NA	39.39838602	93.81	2.38	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__VadinHA17	g__UBA9300	s__
saltmarsh	bin_94	84649.59333	95650.86	58401.57333	NA	NA	78886.72667	35752.68	NA	NA	5184.94	3461.753333	1339.693333	10841.30667	NA	53.36395234	60.54	0.86	75	d__Bacteria	p__Desulfobacterota	c__DSM-4660	o__Desulfatiglandales	f__HGW-15	g__	s__
saltmarsh	bin_95	133088.6133	149277.9333	200921.8	NA	NA	155853.0267	58075.11333	NA	NA	11384.7	9374.533333	15026.75333	7803.146667	NA	44.41018791	74.13	3.85	0	d__Bacteria	p__Acidobacteriota	c__Aminicenantia	o__Aminicenantales	f__Aminicenantaceae	g__	s__
saltmarsh	bin_96	27873.24	36864.85333	53005.17333	NA	NA	27390.3	17972.92667	NA	NA	15264.58667	8277.72	6055.793333	4185.826667	NA	42.70345478	51.85	0	0	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UM-FILTER-39-15	f__UM-FILTER-39-15	g__	s__
saltmarsh	bin_97	11366.96	12686.32667	10350.37333	NA	NA	159659.1333	117248.36	NA	NA	5246.14	32339.82	22755.1	3240.353333	NA	62.58456151	82.65	4.3	50	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Actibacterium_A	s__
saltmarsh	bin_98	308.5933333	2158.073333	102231.28	NA	NA	324.2733333	217.34	NA	NA	9.72	4.313333333	8.3	104.28	NA	46.44336481	53.23	8.33	5.26	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__JAGNHN01	g__JAGNHN01	s__
saltmarsh	bin_99	10514.32	32000.38	113672.8267	NA	NA	8592.273333	11867.29333	NA	NA	1909.953333	2609.38	2637.86	1756.206667	NA	64.71297696	86.34	5.27	12.5	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__UBA5794	f__UBA5794	g__JAHEEL01	s__
